city,latitude,longitude,elevation_m,month,is_monsoon,is_coastal,rainfall_24h_mm,rainfall_48h_mm,rainfall_72h_mm,max_hourly_rate_mm,temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,flood_occurred
Chennai,13.08,80.27,6,12,0,1,12.8,15.9,20.1,2.1,38.6,43.1,1010.5,1.8,0
Pune,18.52,73.86,560,11,0,0,13.9,14.1,24.6,5.2,23.0,69.5,1007.0,10.3,0
Varanasi,25.32,83.01,81,9,1,0,68.9,159.8,170.1,0.4,36.3,77.7,1016.6,6.5,1
Thiruvananthapuram,8.52,76.94,10,8,1,1,8.8,12.4,29.1,0.0,27.2,91.6,1008.6,7.2,0
Patna,25.61,85.14,53,5,0,0,5.3,12.1,12.5,0.1,15.3,42.0,1008.1,4.4,0
Ahmedabad,23.02,72.57,53,7,1,1,105.1,462.7,530.9,23.2,43.2,89.3,1010.0,4.8,1
Mumbai,19.08,72.88,14,5,0,1,5.1,8.1,9.0,1.1,33.3,35.8,1009.8,45.5,0
Pune,18.52,73.86,560,10,0,0,7.7,8.3,9.8,0.1,15.3,63.2,1018.7,16.1,0
Jaipur,26.91,75.79,431,1,0,0,0.8,1.9,2.3,0.4,34.1,64.0,1018.3,6.9,0
Srinagar,34.08,74.8,1585,3,0,0,9.6,10.8,14.8,0.3,25.8,68.9,1016.1,47.1,0
Guwahati,26.14,91.74,55,1,0,0,5.1,9.2,13.8,0.2,27.0,65.4,1014.7,9.6,0
Chennai,13.08,80.27,6,8,1,1,28.4,29.1,44.5,1.4,34.8,76.2,1011.4,9.2,0
Dehradun,30.32,78.03,640,9,1,0,48.7,74.7,74.9,14.1,32.2,90.0,995.7,17.1,0
Jaipur,26.91,75.79,431,10,0,0,6.0,14.1,17.8,0.1,29.6,40.3,1002.1,11.7,0
Chennai,13.08,80.27,6,12,0,1,4.5,6.8,9.0,0.8,21.5,60.0,1022.0,4.1,0
Delhi,28.61,77.23,216,2,0,0,3.8,5.4,6.1,0.4,15.6,50.6,1013.5,18.8,0
Shillong,25.57,91.88,1496,5,0,0,10.7,24.1,24.7,0.9,16.4,61.1,1017.0,4.7,0
Delhi,28.61,77.23,216,4,0,0,9.9,13.5,19.4,0.7,24.1,50.7,1003.4,7.0,0
Ranchi,23.34,85.31,651,2,0,0,2.2,5.7,6.3,0.1,18.2,54.1,1005.5,7.8,0
Mumbai,19.08,72.88,14,3,0,1,4.9,5.1,5.1,0.2,23.6,36.9,1014.9,17.8,0
Imphal,24.82,93.95,786,7,1,0,49.6,114.0,124.1,3.2,21.8,78.4,1008.9,29.7,0
Lucknow,26.85,80.95,123,12,0,0,3.8,4.2,4.3,0.2,22.5,52.2,1011.9,1.1,0
Dehradun,30.32,78.03,640,4,0,0,53.7,168.7,172.9,4.8,17.5,48.5,1008.3,2.2,0
Thiruvananthapuram,8.52,76.94,10,10,0,1,5.1,6.8,8.8,0.3,25.8,45.0,1015.3,41.9,0
Jaipur,26.91,75.79,431,2,0,0,6.7,11.3,16.3,0.0,26.2,85.6,1017.2,18.0,0
Ranchi,23.34,85.31,651,4,0,0,10.4,19.3,25.5,4.2,19.1,65.5,1024.8,0.6,0
Bhubaneswar,20.3,85.82,45,3,0,1,5.4,8.1,8.1,0.1,22.1,58.0,1008.2,1.7,0
Dehradun,30.32,78.03,640,12,0,0,5.3,9.6,13.7,0.7,21.4,49.6,1015.0,8.6,0
Imphal,24.82,93.95,786,11,0,0,27.9,65.0,84.8,2.3,17.9,84.1,1005.8,5.4,0
Varanasi,25.32,83.01,81,10,0,0,32.6,57.5,61.9,4.7,18.5,55.1,1015.0,2.1,0
Dehradun,30.32,78.03,640,9,1,0,14.3,26.2,30.3,0.2,30.5,81.3,1017.5,18.7,0
Thiruvananthapuram,8.52,76.94,10,5,0,1,13.2,13.8,15.8,1.1,29.6,55.9,1011.6,2.7,0
Ahmedabad,23.02,72.57,53,8,1,1,61.2,104.1,126.4,0.4,36.5,80.0,1009.7,2.3,0
Chennai,13.08,80.27,6,10,0,1,3.3,6.3,7.3,0.1,22.4,68.8,1015.9,4.1,0
Dibrugarh,27.47,94.91,108,5,0,0,11.1,14.7,15.2,3.4,11.5,76.3,1019.6,7.1,0
Chennai,13.08,80.27,6,1,0,1,19.8,21.1,37.7,1.2,29.4,42.7,1007.6,6.3,0
Shillong,25.57,91.88,1496,8,1,0,30.5,39.6,96.7,3.6,15.8,77.2,1017.0,0.3,0
Delhi,28.61,77.23,216,8,1,0,31.2,43.3,45.0,0.7,34.8,95.3,1013.4,7.3,0
Kochi,9.93,76.27,0,8,1,1,34.2,34.6,76.6,8.0,33.5,84.9,1018.1,30.8,0
Visakhapatnam,17.69,83.22,45,6,1,1,40.4,84.2,91.9,0.3,37.8,63.7,994.1,2.7,0
Ahmedabad,23.02,72.57,53,11,0,1,10.5,17.8,20.4,0.5,25.9,69.1,1005.6,6.7,0
Pune,18.52,73.86,560,7,1,0,83.5,119.4,135.8,6.4,20.1,95.1,1014.8,5.5,0
Chennai,13.08,80.27,6,5,0,1,6.1,8.0,12.9,0.3,23.8,43.2,1019.1,19.2,0
Srinagar,34.08,74.8,1585,9,1,0,37.3,52.8,64.0,5.5,17.8,65.7,993.4,4.3,0
Thiruvananthapuram,8.52,76.94,10,12,0,1,5.7,13.5,16.3,2.5,26.7,65.0,1016.3,2.1,0
Visakhapatnam,17.69,83.22,45,5,0,1,39.2,56.5,72.9,1.9,23.2,39.4,1011.0,4.7,0
Ranchi,23.34,85.31,651,7,1,0,5.0,11.4,16.6,0.0,14.7,76.7,1013.4,5.8,0
Delhi,28.61,77.23,216,3,0,0,0.9,0.9,1.2,0.1,20.2,38.3,1016.9,17.9,0
Bhubaneswar,20.3,85.82,45,12,0,1,1.8,2.8,3.5,0.3,29.2,61.3,1006.9,2.5,0
Raipur,21.25,81.63,298,12,0,0,0.7,0.8,1.2,0.1,23.8,95.0,1011.2,5.4,0
Patna,25.61,85.14,53,8,1,0,344.0,504.8,557.2,64.2,28.8,79.5,1007.7,13.1,1
Mumbai,19.08,72.88,14,8,1,1,175.6,293.2,314.5,8.6,30.9,57.0,1011.0,21.0,1
Jaipur,26.91,75.79,431,4,0,0,13.7,17.9,23.3,2.7,21.0,59.1,1012.3,12.3,0
Guwahati,26.14,91.74,55,11,0,0,1.7,2.0,2.0,0.2,29.0,46.9,1005.1,0.1,0
Chennai,13.08,80.27,6,8,1,1,52.7,69.4,118.6,16.0,33.8,84.0,995.5,1.5,1
Lucknow,26.85,80.95,123,4,0,0,16.9,36.0,42.6,0.4,23.8,38.1,1002.0,24.0,0
Jaipur,26.91,75.79,431,3,0,0,1.5,1.8,2.8,0.1,25.3,72.1,1013.0,0.4,0
Pune,18.52,73.86,560,11,0,0,10.4,16.6,27.0,0.5,20.8,47.0,1017.6,1.1,0
Jaipur,26.91,75.79,431,4,0,0,0.8,1.4,2.1,0.2,18.1,32.5,1009.5,9.9,0
Imphal,24.82,93.95,786,1,0,0,0.9,1.0,1.1,0.1,18.2,20.0,1014.9,20.2,0
Hyderabad,17.39,78.49,542,7,1,0,160.3,448.8,468.9,28.1,31.3,85.3,1001.1,12.8,1
Ahmedabad,23.02,72.57,53,6,1,1,58.5,88.3,96.0,34.7,24.2,82.4,995.3,1.4,1
Silchar,24.83,92.78,35,4,0,0,11.6,12.6,15.3,1.8,26.2,71.1,1009.3,12.8,0
Srinagar,34.08,74.8,1585,12,0,0,6.7,7.0,7.1,0.3,17.3,68.4,1008.3,2.5,0
Hyderabad,17.39,78.49,542,5,0,0,23.3,50.6,59.2,0.5,25.9,38.9,1008.0,18.5,0
Ahmedabad,23.02,72.57,53,4,0,1,5.3,11.3,12.1,0.3,23.9,58.8,1017.9,18.7,0
Dibrugarh,27.47,94.91,108,5,0,0,29.5,31.2,39.2,8.5,21.8,82.6,1015.2,1.5,0
Ranchi,23.34,85.31,651,2,0,0,1.8,2.5,3.5,0.7,23.5,79.6,1006.9,2.1,0
Delhi,28.61,77.23,216,2,0,0,0.3,0.4,0.7,0.1,24.3,53.9,1008.9,2.2,0
Varanasi,25.32,83.01,81,2,0,0,3.7,4.8,5.0,0.0,23.1,65.4,1023.1,12.3,0
Dibrugarh,27.47,94.91,108,6,1,0,81.2,162.8,190.9,2.7,32.7,76.6,1001.5,9.9,1
Pune,18.52,73.86,560,1,0,0,16.7,38.9,41.3,2.2,26.3,44.1,1008.6,42.0,0
Srinagar,34.08,74.8,1585,4,0,0,10.0,10.5,12.0,0.2,16.4,69.3,1008.5,10.0,0
Raipur,21.25,81.63,298,1,0,0,1.0,2.3,2.3,0.0,20.4,88.9,1016.7,8.9,0
Silchar,24.83,92.78,35,6,1,0,56.1,63.6,64.0,2.4,34.7,79.3,986.6,23.1,0
Chennai,13.08,80.27,6,4,0,1,0.7,1.1,1.1,0.3,27.9,53.0,1013.6,8.2,0
Jaipur,26.91,75.79,431,6,1,0,47.6,72.1,105.2,25.8,24.4,84.3,1006.4,10.5,0
Shillong,25.57,91.88,1496,4,0,0,3.7,4.7,6.5,1.4,17.8,47.8,1012.6,7.5,0
Patna,25.61,85.14,53,11,0,0,9.5,11.8,14.3,2.8,26.9,53.5,1015.3,33.0,0
Bhubaneswar,20.3,85.82,45,7,1,1,124.9,131.4,181.7,3.8,23.3,89.7,1006.5,5.9,1
Imphal,24.82,93.95,786,11,0,0,2.8,4.4,4.7,0.1,23.9,57.3,1006.2,9.0,0
Thiruvananthapuram,8.52,76.94,10,1,0,1,7.0,9.6,10.3,0.8,22.9,28.0,1018.6,45.6,0
Delhi,28.61,77.23,216,2,0,0,8.0,9.2,16.8,0.8,14.0,52.8,1013.4,17.5,0
Bengaluru,12.97,77.59,920,2,0,0,17.1,18.7,30.6,2.8,18.1,64.8,1003.4,5.3,0
Patna,25.61,85.14,53,8,1,0,33.6,39.2,95.6,9.8,41.2,85.2,1007.3,18.5,0
Bhubaneswar,20.3,85.82,45,8,1,1,19.9,30.8,32.5,0.6,34.8,87.3,1011.8,5.5,0
Dehradun,30.32,78.03,640,7,1,0,48.9,49.0,97.8,0.5,25.7,74.6,1005.3,8.5,0
Srinagar,34.08,74.8,1585,6,1,0,94.2,109.6,178.1,23.0,14.8,78.7,993.6,11.9,1
Shillong,25.57,91.88,1496,6,1,0,53.1,58.3,62.5,7.4,16.9,80.5,1008.4,2.8,0
Raipur,21.25,81.63,298,3,0,0,1.2,2.1,3.0,0.2,26.5,44.7,1009.4,5.7,0
Patna,25.61,85.14,53,2,0,0,19.9,20.7,21.7,2.3,22.1,71.8,1013.2,3.2,0
Guwahati,26.14,91.74,55,7,1,0,112.0,132.6,150.9,25.9,31.0,76.5,1010.0,2.1,1
Silchar,24.83,92.78,35,9,1,0,6.4,10.8,13.2,0.4,33.3,83.2,1004.2,19.5,0
Dibrugarh,27.47,94.91,108,12,0,0,3.1,11.4,13.5,0.9,22.7,60.3,1010.8,37.2,0
Bhubaneswar,20.3,85.82,45,1,0,1,17.3,20.7,41.3,1.0,21.1,42.8,1008.9,50.3,0
Varanasi,25.32,83.01,81,9,1,0,37.7,44.0,49.1,0.6,32.3,88.6,1001.1,7.5,0
Varanasi,25.32,83.01,81,3,0,0,13.5,17.0,24.7,0.1,27.0,77.3,1010.3,31.8,0
Shillong,25.57,91.88,1496,6,1,0,8.6,13.3,14.0,0.2,15.5,79.2,1004.5,2.5,0
Jaipur,26.91,75.79,431,5,0,0,1.0,1.1,1.3,0.4,20.7,36.5,1021.1,15.1,0
Pune,18.52,73.86,560,10,0,0,6.3,12.2,13.7,0.4,32.6,57.0,1008.3,15.5,0
Srinagar,34.08,74.8,1585,2,0,0,16.1,19.5,22.4,2.0,17.4,33.5,1015.9,6.8,0
Srinagar,34.08,74.8,1585,11,0,0,0.4,0.4,0.5,0.0,22.9,70.0,1010.9,7.8,0
Patna,25.61,85.14,53,10,0,0,2.4,2.6,3.0,0.3,30.7,64.0,1006.2,2.2,0
Guwahati,26.14,91.74,55,4,0,0,4.5,5.7,6.8,0.3,16.3,53.7,1014.7,35.9,0
Ahmedabad,23.02,72.57,53,10,0,1,13.3,21.3,31.5,1.0,18.2,27.4,1019.5,5.9,0
Shillong,25.57,91.88,1496,10,0,0,4.5,6.4,7.1,0.1,20.9,74.1,1005.4,1.9,0
Mumbai,19.08,72.88,14,4,0,1,7.1,11.9,14.7,0.9,25.6,61.1,1014.2,5.9,0
Visakhapatnam,17.69,83.22,45,6,1,1,42.8,44.5,111.2,0.7,32.2,79.3,995.8,7.9,1
Srinagar,34.08,74.8,1585,4,0,0,4.5,4.6,5.6,0.9,25.9,57.0,1011.7,1.8,0
Delhi,28.61,77.23,216,8,1,0,91.4,112.4,127.5,15.9,25.5,92.0,1002.5,28.9,1
Ahmedabad,23.02,72.57,53,2,0,1,0.6,1.8,1.9,0.0,16.9,83.5,1016.4,6.8,0
Ahmedabad,23.02,72.57,53,1,0,1,0.6,1.0,1.2,0.0,21.4,20.0,1010.4,2.4,0
Bengaluru,12.97,77.59,920,12,0,0,9.2,11.3,20.2,4.0,11.1,38.1,1021.6,11.8,0
Thiruvananthapuram,8.52,76.94,10,9,1,1,81.2,264.7,402.2,28.0,21.7,80.5,1004.3,10.5,1
Dehradun,30.32,78.03,640,4,0,0,2.2,2.3,2.7,0.0,25.5,87.4,1008.7,0.5,0
Ranchi,23.34,85.31,651,1,0,0,0.2,0.4,0.4,0.1,22.3,81.0,1015.3,5.3,0
Dehradun,30.32,78.03,640,12,0,0,7.8,10.2,13.8,0.1,22.1,81.2,1010.7,12.6,0
Imphal,24.82,93.95,786,12,0,0,7.9,10.0,11.2,1.2,24.1,43.0,1019.4,7.5,0
Guwahati,26.14,91.74,55,2,0,0,11.2,22.9,24.0,0.6,23.4,87.3,1012.9,17.3,0
Delhi,28.61,77.23,216,9,1,0,23.0,33.6,51.7,1.9,26.0,82.4,1012.1,1.6,0
Silchar,24.83,92.78,35,5,0,0,5.1,5.6,7.6,1.6,19.7,67.5,1011.2,1.3,0
Raipur,21.25,81.63,298,3,0,0,4.4,5.6,10.4,1.0,22.2,66.2,1010.6,6.8,0
Guwahati,26.14,91.74,55,5,0,0,3.0,3.2,3.6,0.1,23.7,78.0,1015.0,19.7,0
Ahmedabad,23.02,72.57,53,9,1,1,63.3,89.9,125.8,2.7,25.3,81.0,995.6,9.7,0
Shillong,25.57,91.88,1496,4,0,0,16.6,31.0,31.6,0.1,23.5,57.3,1008.7,5.9,0
Visakhapatnam,17.69,83.22,45,9,1,1,13.5,14.7,18.3,0.5,32.4,88.8,1007.8,9.3,0
Kochi,9.93,76.27,0,8,1,1,12.5,19.2,22.9,1.7,24.8,85.5,1003.2,12.0,0
Guwahati,26.14,91.74,55,1,0,0,4.6,4.7,5.3,0.3,38.4,56.3,1008.1,2.6,0
Ahmedabad,23.02,72.57,53,11,0,1,6.5,9.6,10.7,2.4,20.0,73.9,1010.4,4.0,0
Kochi,9.93,76.27,0,9,1,1,60.4,79.3,136.5,10.7,37.5,79.2,1009.2,27.7,0
Bengaluru,12.97,77.59,920,6,1,0,35.5,43.4,52.8,3.2,19.9,81.2,1005.0,6.0,0
Lucknow,26.85,80.95,123,10,0,0,6.4,8.9,10.4,0.3,12.4,60.1,1016.2,0.3,0
Bhubaneswar,20.3,85.82,45,2,0,1,2.3,4.3,7.2,0.3,22.9,64.1,1018.0,7.6,0
Srinagar,34.08,74.8,1585,3,0,0,7.3,9.2,9.3,0.3,20.7,39.8,1007.1,3.5,0
Delhi,28.61,77.23,216,8,1,0,23.5,32.6,42.4,1.2,28.3,83.3,1013.3,33.1,0
Raipur,21.25,81.63,298,8,1,0,36.8,88.9,96.6,1.1,35.6,68.7,1008.7,0.2,0
Lucknow,26.85,80.95,123,12,0,0,13.7,21.0,22.1,1.9,19.4,48.8,1010.3,19.5,0
Patna,25.61,85.14,53,2,0,0,4.7,9.4,9.7,0.4,13.8,66.2,1009.4,12.5,0
Lucknow,26.85,80.95,123,6,1,0,12.0,21.9,22.3,2.0,23.4,87.7,999.7,0.1,0
Guwahati,26.14,91.74,55,1,0,0,2.9,7.3,9.1,0.1,25.2,57.8,1019.7,3.3,0
Chennai,13.08,80.27,6,1,0,1,5.0,9.3,11.1,0.0,23.1,41.7,1006.5,70.0,0
Bengaluru,12.97,77.59,920,4,0,0,20.7,35.0,37.2,16.0,24.0,46.1,1021.7,4.5,0
Dehradun,30.32,78.03,640,12,0,0,3.1,9.1,9.3,0.0,22.0,28.4,1005.1,8.6,0
Dehradun,30.32,78.03,640,7,1,0,31.2,37.9,52.5,2.2,24.9,75.9,1013.8,16.4,0
Mumbai,19.08,72.88,14,4,0,1,4.6,5.2,5.2,0.0,23.2,55.9,1017.2,14.1,0
Bengaluru,12.97,77.59,920,7,1,0,7.3,15.9,23.9,1.4,21.2,96.3,1006.2,1.0,0
Pune,18.52,73.86,560,3,0,0,43.5,74.0,96.1,4.4,17.0,95.0,1012.6,3.1,0
Lucknow,26.85,80.95,123,4,0,0,20.1,20.7,23.4,2.5,33.5,52.9,1012.5,10.1,0
Ranchi,23.34,85.31,651,11,0,0,1.5,6.0,6.9,0.1,28.9,61.1,1015.7,5.8,0
Dibrugarh,27.47,94.91,108,5,0,0,6.7,7.0,7.2,0.9,28.5,65.9,1015.1,1.2,0
Mumbai,19.08,72.88,14,6,1,1,25.6,70.4,77.7,8.3,36.2,81.4,1003.6,7.9,0
Varanasi,25.32,83.01,81,6,1,0,38.1,46.1,53.2,0.5,28.1,84.8,1001.3,2.4,0
Patna,25.61,85.14,53,9,1,0,103.2,254.4,257.8,22.5,39.6,85.2,998.8,5.4,1
Pune,18.52,73.86,560,2,0,0,0.3,0.6,0.6,0.0,29.5,42.4,1012.2,5.2,0
Guwahati,26.14,91.74,55,4,0,0,0.8,2.2,2.2,0.0,26.8,63.4,1006.2,4.1,0
Chennai,13.08,80.27,6,1,0,1,6.3,12.0,18.6,1.0,30.1,31.1,1012.1,1.7,0
Patna,25.61,85.14,53,5,0,0,18.4,26.2,27.9,3.3,28.7,47.8,1010.0,6.9,0
Mumbai,19.08,72.88,14,8,1,1,28.0,60.8,83.7,0.1,31.4,74.7,999.7,11.6,0
Hyderabad,17.39,78.49,542,12,0,0,5.2,16.7,19.2,0.0,18.5,54.5,1012.0,27.4,0
Srinagar,34.08,74.8,1585,8,1,0,67.2,107.4,110.1,31.0,25.3,91.2,1008.4,12.8,1
Bhubaneswar,20.3,85.82,45,11,0,1,9.0,10.0,10.1,2.7,21.2,70.6,1010.5,10.4,0
Dibrugarh,27.47,94.91,108,5,0,0,0.3,0.6,0.7,0.0,21.5,64.2,1011.0,5.7,0
Pune,18.52,73.86,560,8,1,0,28.9,39.3,48.8,3.2,31.2,85.2,1003.9,10.4,0
Shillong,25.57,91.88,1496,10,0,0,0.7,0.8,1.1,0.0,17.9,80.0,1011.3,12.8,0
Imphal,24.82,93.95,786,12,0,0,17.2,19.7,28.9,6.4,20.9,76.6,1009.9,8.3,0
Guwahati,26.14,91.74,55,7,1,0,12.5,13.8,13.9,2.4,39.2,82.6,1005.6,9.3,0
Jaipur,26.91,75.79,431,8,1,0,62.4,105.8,134.3,2.0,40.0,85.3,1004.6,9.6,0
Dibrugarh,27.47,94.91,108,9,1,0,2.2,3.5,3.8,0.2,31.6,77.1,1006.3,7.1,0
Jaipur,26.91,75.79,431,8,1,0,35.9,133.2,151.8,0.2,24.3,81.8,1002.7,2.9,0
Jaipur,26.91,75.79,431,4,0,0,15.5,18.9,20.0,1.4,21.9,57.7,1011.4,3.6,0
Jaipur,26.91,75.79,431,11,0,0,7.0,15.6,19.6,1.1,28.0,52.2,1015.6,7.0,0
Bengaluru,12.97,77.59,920,3,0,0,0.8,0.9,0.9,0.1,28.8,76.0,1017.8,13.3,0
Dehradun,30.32,78.03,640,11,0,0,10.8,19.8,28.0,1.5,16.4,54.2,1016.7,0.9,0
Silchar,24.83,92.78,35,10,0,0,5.6,11.0,13.9,0.2,20.6,63.7,1010.9,14.4,0
Bhubaneswar,20.3,85.82,45,9,1,1,0.7,1.9,2.7,0.0,27.7,81.9,985.3,18.7,0
Ranchi,23.34,85.31,651,11,0,0,1.2,1.3,1.5,0.0,23.8,35.7,1014.2,1.1,0
Lucknow,26.85,80.95,123,2,0,0,9.1,9.9,15.0,1.0,26.2,61.2,1024.2,9.7,0
Hyderabad,17.39,78.49,542,6,1,0,5.0,6.9,11.6,0.0,31.4,78.4,1001.8,0.1,0
Patna,25.61,85.14,53,3,0,0,3.5,4.6,4.7,0.1,24.3,63.2,1014.8,3.2,0
Bengaluru,12.97,77.59,920,3,0,0,2.8,3.8,4.4,0.2,22.8,46.7,1004.2,12.8,0
Lucknow,26.85,80.95,123,11,0,0,1.0,1.9,2.9,0.1,27.5,55.0,1013.6,12.7,0
Pune,18.52,73.86,560,2,0,0,12.6,15.5,17.7,5.3,23.7,46.7,1011.1,27.8,0
Jaipur,26.91,75.79,431,7,1,0,99.2,115.0,158.1,8.6,34.3,70.7,999.0,0.2,1
Kochi,9.93,76.27,0,8,1,1,96.3,131.2,220.8,14.0,34.8,72.4,992.6,4.7,1
Kochi,9.93,76.27,0,5,0,1,2.3,4.1,4.6,0.0,25.8,50.2,1010.7,4.8,0
Chennai,13.08,80.27,6,4,0,1,3.3,4.9,6.9,0.5,26.3,29.9,1010.3,22.0,0
Lucknow,26.85,80.95,123,9,1,0,17.5,28.4,30.5,0.4,31.5,81.4,1009.8,15.8,0
Bengaluru,12.97,77.59,920,2,0,0,0.1,0.1,0.1,0.0,24.7,47.1,1012.7,0.2,0
Bengaluru,12.97,77.59,920,9,1,0,85.7,153.1,156.5,8.1,27.6,84.0,1017.2,21.7,1
Pune,18.52,73.86,560,5,0,0,20.4,36.7,36.9,1.1,22.8,77.6,1008.6,12.5,0
Srinagar,34.08,74.8,1585,5,0,0,8.7,10.6,11.4,0.9,20.9,66.8,1010.2,17.0,0
Ranchi,23.34,85.31,651,2,0,0,3.9,5.7,8.3,0.2,21.2,42.3,1008.6,0.6,0
Bengaluru,12.97,77.59,920,5,0,0,6.4,15.4,15.6,1.6,24.9,31.3,1012.8,10.4,0
Ranchi,23.34,85.31,651,1,0,0,1.2,1.4,1.7,0.0,20.7,46.6,1019.9,17.4,0
Srinagar,34.08,74.8,1585,5,0,0,2.6,3.0,4.4,0.1,18.9,64.8,1011.5,32.0,0
Bengaluru,12.97,77.59,920,2,0,0,4.0,4.5,12.7,0.1,30.0,61.4,1010.2,22.1,0
Guwahati,26.14,91.74,55,10,0,0,0.5,0.8,1.1,0.1,19.3,52.5,1014.6,20.7,0
Raipur,21.25,81.63,298,5,0,0,21.1,43.3,43.3,4.7,26.2,48.4,1011.0,9.4,0
Kolkata,22.57,88.36,11,11,0,1,4.5,7.0,8.2,0.1,25.9,53.6,1007.5,1.0,0
Delhi,28.61,77.23,216,10,0,0,17.0,19.0,36.1,0.2,24.6,43.3,1011.3,0.3,0
Thiruvananthapuram,8.52,76.94,10,1,0,1,8.4,17.0,23.5,1.7,23.3,66.7,1006.0,8.5,0
Bhubaneswar,20.3,85.82,45,9,1,1,18.3,34.4,60.4,12.6,31.6,90.7,999.6,1.2,0
Thiruvananthapuram,8.52,76.94,10,1,0,1,13.0,14.0,14.8,1.6,18.4,55.7,1006.8,7.7,0
Bhubaneswar,20.3,85.82,45,2,0,1,0.2,0.7,0.8,0.0,33.9,53.1,1013.8,1.1,0
Mumbai,19.08,72.88,14,9,1,1,61.9,67.2,67.6,7.7,35.0,84.1,992.6,2.4,1
Ahmedabad,23.02,72.57,53,12,0,1,0.5,0.8,1.3,0.1,26.7,75.8,1023.7,0.9,0
Guwahati,26.14,91.74,55,10,0,0,25.9,32.3,40.0,6.6,20.0,50.4,1020.2,0.1,0
Guwahati,26.14,91.74,55,2,0,0,0.2,0.2,0.4,0.0,19.0,46.3,1012.7,14.1,0
Kolkata,22.57,88.36,11,10,0,1,23.9,42.9,44.0,0.9,17.8,67.2,1016.6,8.2,0
Patna,25.61,85.14,53,6,1,0,31.3,48.3,55.6,2.5,35.9,84.8,994.5,3.8,0
Bhubaneswar,20.3,85.82,45,8,1,1,0.6,0.7,1.0,0.0,24.4,78.4,995.3,5.4,0
Kolkata,22.57,88.36,11,12,0,1,9.1,11.5,19.6,0.1,32.6,69.4,1022.7,0.8,0
Dibrugarh,27.47,94.91,108,8,1,0,107.9,125.1,267.0,14.2,31.5,77.9,994.7,10.8,1
Ahmedabad,23.02,72.57,53,12,0,1,5.0,6.4,9.2,0.0,23.0,72.8,1009.2,1.4,0
Delhi,28.61,77.23,216,4,0,0,13.4,16.4,19.8,3.4,21.4,65.9,1014.2,15.0,0
Patna,25.61,85.14,53,8,1,0,21.2,30.6,37.3,1.1,32.4,58.0,999.8,4.1,0
Jaipur,26.91,75.79,431,5,0,0,13.1,42.2,49.8,0.6,20.3,54.5,1005.4,2.5,0
Bhubaneswar,20.3,85.82,45,12,0,1,6.1,6.2,7.6,1.8,23.4,47.1,1021.1,0.3,0
Chennai,13.08,80.27,6,6,1,1,80.4,312.5,340.1,4.3,24.3,80.3,988.1,2.7,1
Pune,18.52,73.86,560,5,0,0,0.6,0.8,1.0,0.0,23.7,66.5,1012.4,47.9,0
Shillong,25.57,91.88,1496,12,0,0,4.8,17.0,19.4,0.4,17.6,26.5,1012.6,33.0,0
Dehradun,30.32,78.03,640,12,0,0,1.9,4.8,9.1,0.7,23.9,59.7,1012.7,7.1,0
Guwahati,26.14,91.74,55,7,1,0,79.5,85.7,95.5,18.0,30.2,96.3,996.2,0.3,1
Chennai,13.08,80.27,6,6,1,1,72.0,96.3,114.3,19.6,28.0,96.0,990.8,0.1,1
Shillong,25.57,91.88,1496,7,1,0,21.9,33.0,33.9,2.5,19.8,82.7,999.9,2.8,0
Imphal,24.82,93.95,786,7,1,0,56.8,70.0,78.4,3.2,17.6,75.3,1009.5,5.4,0
Kochi,9.93,76.27,0,5,0,1,17.3,32.8,46.1,1.2,22.8,32.3,1011.4,9.0,0
Patna,25.61,85.14,53,11,0,0,9.4,22.2,22.8,1.5,19.7,76.0,1008.7,8.4,0
Ahmedabad,23.02,72.57,53,2,0,1,6.6,25.0,26.9,0.1,18.1,60.6,1017.0,10.9,0
Patna,25.61,85.14,53,4,0,0,6.3,6.6,9.5,1.2,37.2,58.9,1008.4,20.5,0
Ahmedabad,23.02,72.57,53,11,0,1,1.4,2.4,3.5,0.0,30.9,89.0,1009.0,0.9,0
Dehradun,30.32,78.03,640,12,0,0,1.0,1.1,1.9,0.1,27.0,61.5,1008.7,3.1,0
Silchar,24.83,92.78,35,11,0,0,7.9,9.2,11.0,0.5,24.9,61.9,1016.6,1.1,0
Jaipur,26.91,75.79,431,4,0,0,6.8,7.6,17.7,0.2,20.6,57.5,1013.6,19.6,0
Thiruvananthapuram,8.52,76.94,10,6,1,1,13.2,24.1,34.0,0.2,32.7,74.9,1002.8,5.1,0
Visakhapatnam,17.69,83.22,45,4,0,1,0.8,2.0,2.2,0.0,33.7,54.9,1008.1,10.8,0
Visakhapatnam,17.69,83.22,45,1,0,1,11.1,12.3,15.8,1.5,24.3,43.5,1015.2,17.4,0
Bengaluru,12.97,77.59,920,3,0,0,19.2,21.0,21.3,2.9,14.6,80.8,1020.2,2.5,0
Hyderabad,17.39,78.49,542,12,0,0,17.1,25.7,27.7,1.5,22.0,59.7,1017.0,2.9,0
Varanasi,25.32,83.01,81,1,0,0,27.3,32.6,35.6,6.2,26.6,64.1,1015.0,4.6,0
Thiruvananthapuram,8.52,76.94,10,6,1,1,33.9,92.1,100.3,2.9,29.7,86.4,1006.7,8.4,0
Varanasi,25.32,83.01,81,9,1,0,1.7,2.9,2.9,0.3,46.2,97.3,996.4,26.1,0
